timestamp,context,reason,executed_trials,planned_trials,executed_tune_seeds,planned_tune_seeds
2026-07-03T16:09:35.553018,tuning_abc_embedded_budget,reduced_abc_embedded_tuning_gpu_budget,32,64,4,8
2026-07-04T15:28:48.220856,mackey/ABC-noaux-tied/seed6/MG_two_delay,teacher_forced_r2_below_threshold,0.9447354006379003,0.99
2026-07-04T15:28:54.754617,mackey/ABC-noaux-hierarchical/seed6/MG_standard,teacher_forced_r2_below_threshold,0.9618744436478247,0.99
2026-07-04T15:29:05.878405,mackey/ABC-noaux-shuffled-history/seed6/MG_standard,teacher_forced_r2_below_threshold,0.8959918528004007,0.99
2026-07-04T15:29:09.715580,mackey/ABC-noaux-shuffled-history/seed6/MG_two_delay,teacher_forced_r2_below_threshold,0.960457151632852,0.99
2026-07-04T15:29:25.559827,mackey/AB-Markov/seed6/MG_standard,teacher_forced_r2_below_threshold,0.9734244243637846,0.99
2026-07-04T15:40:57.091943,mackey/ABC-embedded-C-off/seed6/MG_standard,teacher_forced_r2_below_threshold,0.9888921016089165,0.99
2026-07-04T15:43:57.127119,mackey/ABC-Markov/seed6/MG_standard,teacher_forced_r2_below_threshold,0.9734244001337972,0.99
2026-07-04T15:45:39.583761,mackey/AB-noaux-kraus/seed7/MG_standard,teacher_forced_r2_below_threshold,0.9775659801904933,0.99
2026-07-04T15:45:50.253248,mackey/ABC-noaux-kraus/seed7/MG_standard,teacher_forced_r2_below_threshold,0.9618151434404232,0.99
2026-07-04T15:46:08.564655,mackey/ABC-noaux-tied/seed7/MG_two_delay,teacher_forced_r2_below_threshold,0.9410327882631867,0.99
2026-07-04T15:46:14.819547,mackey/ABC-noaux-hierarchical/seed7/MG_standard,teacher_forced_r2_below_threshold,0.9618151434404232,0.99
2026-07-04T15:46:24.556719,mackey/ABC-noaux-shuffled-history/seed7/MG_standard,teacher_forced_r2_below_threshold,0.8739567928512507,0.99
2026-07-04T15:46:27.936155,mackey/ABC-noaux-shuffled-history/seed7/MG_two_delay,teacher_forced_r2_below_threshold,0.9617101339358501,0.99
2026-07-04T15:46:43.106311,mackey/AB-Markov/seed7/MG_standard,teacher_forced_r2_below_threshold,0.9736268883370613,0.99
2026-07-04T15:58:18.652090,mackey/ABC-embedded-C-off/seed7/MG_standard,teacher_forced_r2_below_threshold,0.98921192375763,0.99
2026-07-04T16:01:18.750802,mackey/ABC-Markov/seed7/MG_standard,teacher_forced_r2_below_threshold,0.9736261618037266,0.99
2026-07-04T16:02:58.331173,mackey/AB-noaux-kraus/seed8/MG_standard,teacher_forced_r2_below_threshold,0.9781984461247385,0.99
2026-07-04T16:03:07.669064,mackey/ABC-noaux-kraus/seed8/MG_standard,teacher_forced_r2_below_threshold,0.9611786329414859,0.99
2026-07-04T16:03:23.876760,mackey/ABC-noaux-tied/seed8/MG_two_delay,teacher_forced_r2_below_threshold,0.9396452492439851,0.99
2026-07-04T16:03:29.069505,mackey/ABC-noaux-hierarchical/seed8/MG_standard,teacher_forced_r2_below_threshold,0.9611786329414859,0.99
2026-07-04T16:03:37.634051,mackey/ABC-noaux-shuffled-history/seed8/MG_standard,teacher_forced_r2_below_threshold,0.9049422056272061,0.99
2026-07-04T16:03:40.635900,mackey/ABC-noaux-shuffled-history/seed8/MG_two_delay,teacher_forced_r2_below_threshold,0.9603351558887371,0.99
2026-07-04T16:03:54.023098,mackey/AB-Markov/seed8/MG_standard,teacher_forced_r2_below_threshold,0.9718466937304264,0.99
2026-07-04T16:15:23.802045,mackey/ABC-embedded-C-off/seed8/MG_standard,teacher_forced_r2_below_threshold,0.9888674143135822,0.99
2026-07-04T16:18:24.208084,mackey/ABC-Markov/seed8/MG_standard,teacher_forced_r2_below_threshold,0.9718465988735938,0.99
2026-07-04T16:20:04.848420,mackey/AB-noaux-kraus/seed9/MG_standard,teacher_forced_r2_below_threshold,0.975377328114134,0.99
2026-07-04T16:20:14.268810,mackey/ABC-noaux-kraus/seed9/MG_standard,teacher_forced_r2_below_threshold,0.9570098088532406,0.99
2026-07-04T16:20:30.389341,mackey/ABC-noaux-tied/seed9/MG_two_delay,teacher_forced_r2_below_threshold,0.9388410068408817,0.99
2026-07-04T16:20:35.542376,mackey/ABC-noaux-hierarchical/seed9/MG_standard,teacher_forced_r2_below_threshold,0.9570098088532406,0.99
2026-07-04T16:20:44.031107,mackey/ABC-noaux-shuffled-history/seed9/MG_standard,teacher_forced_r2_below_threshold,0.8950319661232612,0.99
2026-07-04T16:20:47.002254,mackey/ABC-noaux-shuffled-history/seed9/MG_two_delay,teacher_forced_r2_below_threshold,0.9652561502593614,0.99
2026-07-04T16:21:00.100512,mackey/AB-Markov/seed9/MG_standard,teacher_forced_r2_below_threshold,0.9707958685461332,0.99
2026-07-04T16:32:27.724504,mackey/ABC-embedded-C-off/seed9/MG_standard,teacher_forced_r2_below_threshold,0.9876784838519143,0.99
2026-07-04T16:35:28.008549,mackey/ABC-Markov/seed9/MG_standard,teacher_forced_r2_below_threshold,0.9707958816797138,0.99
2026-07-04T16:37:09.429985,mackey/AB-noaux-kraus/seed10/MG_standard,teacher_forced_r2_below_threshold,0.9782324620601054,0.99
2026-07-04T16:37:18.851838,mackey/ABC-noaux-kraus/seed10/MG_standard,teacher_forced_r2_below_threshold,0.9627068797670645,0.99
2026-07-04T16:37:34.899843,mackey/ABC-noaux-tied/seed10/MG_two_delay,teacher_forced_r2_below_threshold,0.9381156658198023,0.99
2026-07-04T16:37:40.264703,mackey/ABC-noaux-hierarchical/seed10/MG_standard,teacher_forced_r2_below_threshold,0.9627068797670645,0.99
2026-07-04T16:37:48.831197,mackey/ABC-noaux-shuffled-history/seed10/MG_standard,teacher_forced_r2_below_threshold,0.8938444730589604,0.99
2026-07-04T16:37:51.820893,mackey/ABC-noaux-shuffled-history/seed10/MG_two_delay,teacher_forced_r2_below_threshold,0.9640413070284134,0.99
2026-07-04T16:38:05.166852,mackey/AB-Markov/seed10/MG_standard,teacher_forced_r2_below_threshold,0.973125198019744,0.99
2026-07-04T16:49:33.190018,mackey/ABC-embedded-C-off/seed10/MG_standard,teacher_forced_r2_below_threshold,0.9898786252254584,0.99
