family,metric,task,comparison,n_common,n_positional,n_changed_vs_positional,misaligned_seeds,inconclusive_lt_min,mean_diff_a_minus_b,ci95_lo,ci95_hi,cohen_dz,wins,losses,p_wilcoxon,p_wilcoxon_holm,ci_excludes_zero,significant,mean_a,mean_b,n_a,n_b,seeds_a_only,seeds_b_only,seeds_common
capacity,capacity,p1_10_30,AB-noaux-kraus vs M0-noaux,20,20,False,0,False,0.02323713399261997,0.018491624308840677,0.028354504967138074,2.060514124614027,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.024556843227477615,0.0013197092348576462,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10_30,ABC-noaux-kraus vs M0-noaux,20,20,False,0,False,0.6777507567956138,0.6596963315783958,0.6953020221503496,15.784100894237366,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.6790704660304715,0.0013197092348576462,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10_30,ABC-noaux-kraus vs AB-noaux-kraus,20,20,False,0,False,0.654513622802994,0.6351506033213482,0.6735982188428883,14.21647415212455,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.6790704660304715,0.024556843227477615,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10_30,ABC-noaux-tied vs ABC-noaux-hierarchical,20,20,False,0,False,-0.6781906790287421,-0.6960160740560748,-0.6598502052147339,-15.704142395095813,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.0008797870017294405,0.6790704660304715,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10_30,ABC-noaux-kraus vs ABC-noaux-shuffled-history,20,20,False,0,False,0.677270703324666,0.6592171107160818,0.694795459990038,16.013156638226285,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.6790704660304715,0.0017997627058054613,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10_30,AB-embedded vs AB-Markov,20,20,False,0,False,-0.00014961352731750056,-0.0005731294624843345,0.000234265360352805,-0.15758508408779465,13,7,0.956329345703125,1.0,False,False,0.00047201542855824033,0.0006216289558757409,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10_30,ABC-embedded-hierarchical vs AB-embedded,20,20,False,0,False,0.0007214179857424558,0.00027787070241144264,0.001214960602702952,0.6411234963795647,15,5,0.00830841064453125,0.39049530029296875,True,False,0.0011934334143006962,0.00047201542855824033,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10_30,ABC-embedded-hierarchical vs ABC-embedded-tied,20,20,False,0,False,0.00038406470747628723,-7.447697167981863e-05,0.0009020315710232069,0.3251595164961464,13,7,0.20244979858398438,1.0,False,False,0.0011934334143006962,0.000809368706824409,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10_30,ABC-embedded-hierarchical vs ABC-Markov,20,20,False,0,False,0.0005717636631972054,-0.00017019789297667863,0.0013092796770895953,0.325822914442497,11,9,0.21616744995117188,1.0,False,False,0.0011934334143006962,0.0006216697511034908,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10_30,ABC-embedded-hierarchical vs ABC-embedded-C-off,20,20,False,0,False,0.0002447962952170258,-0.00034357758228401475,0.0008708745918461904,0.16955877350723214,12,8,0.6476554870605469,1.0,False,False,0.0011934334143006962,0.0009486371190836704,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10_30,ABC-embedded-hierarchical vs ABC-noaux-hierarchical,20,20,False,0,False,-0.6778770326161708,-0.6955331380576197,-0.6597308989895362,-15.818855102273707,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.0011934334143006962,0.6790704660304715,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10_30,AB-embedded vs AB-noaux-kraus,20,20,False,0,False,-0.02408482779891937,-0.029102372475444258,-0.01929190571206515,-2.1384449001552475,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.00047201542855824033,0.024556843227477615,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_30,AB-noaux-kraus vs M0-noaux,20,20,False,0,False,0.4484019178342475,0.4104152431267134,0.4798410221282248,5.535311700212753,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.4566878126681953,0.008285894833947817,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
